config_fingerprint,suite,task,display_name,category,category_display_name,seed,task_seed,optimizer_seed,method_seed,dataset_seed,split_seed,optimizer,method_id,method_display_name,implementation_kind,original_framework,implementation_framework,source_url,source_commit,paper_url,train_size,train_min_percentile,train_max_percentile,reference_min_utility,reference_max_utility,d_best_utility,refnorm_d_best_score,recommendation_count,query_count,cumulative_simulated_cost,training_summary_json,resolved_method_config_json,diagnostics_json,raw_max_utility,raw_median_utility,raw_mean_utility,refnorm_max_score,refnorm_median_score,refnorm_mean_score,regret,best_objective
37c4cda71c6478d0,synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,45,45.0,45,45,45.0,45,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-77.55495085376711,-0.0030822745614775,-0.0030822745614775,1.0,128,0,0.0,"{""lengthscale"": 0.5061230063438416, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 45, ""support_points"": 205, ""support_train_mse"": 9.492127719568089e-05, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-0.2051922199894215,-0.7018229207691662,-1.2730971438069218,0.9973938739435848,0.990990021787882,0.9836236715824798,0.202109945427944,0.2051922199894215
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,38,38.0,38,38,38.0,38,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-313797.10382049985,-4.829725380458068,-4.829725380458068,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-4.829700461755866,-3222.203792505929,-3851.0762407910297,1.0000000000794114,0.9897468027968394,0.9877426984889862,-2.4918702202114677e-05,4.829700461755866
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,38,38.0,38,38,38.0,38,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-313797.10382049985,-4.829725380458068,-4.829725380458068,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.014477978460490704, ""final_overestimation"": 0.20737847685813904, ""final_train_mse"": 0.3003235459327698, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 38, ""train_samples"": 205, ""validation_mse"": 0.2187335044145584, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.014477978460490704, ""validation_mse"": 0.2187335044145584}",-6383.522087750653,-12586.321101665457,-11791.554724641031,0.9796722453388492,0.9599050314015344,0.9624378100663892,6378.692362370194,6383.522087750653
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,38,38.0,38,38,38.0,38,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-313797.10382049985,-4.829725380458068,-4.829725380458068,1.0,128,0,0.0,"{""lengthscale"": 0.7867755889892578, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 38, ""support_points"": 205, ""support_train_mse"": 0.00839465856552124, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-286.8183790762969,-8232.113215073427,-7814.914497018703,0.9991013524647508,0.973781115187052,0.9751106530772304,281.9886536958388,286.8183790762969
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,39,39.0,39,39,39.0,39,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-402946.5999742805,-4.019085400373874,-4.019085400373874,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-4.0191163044317175,-2950.5180515211605,-3502.6917049135354,0.999999999923304,0.992687546300962,0.9913171931052928,3.090405784345052e-05,4.0191163044317175
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,39,39.0,39,39,39.0,39,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-402946.5999742805,-4.019085400373874,-4.019085400373874,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.014046730473637581, ""final_overestimation"": 0.14732244610786438, ""final_train_mse"": 0.19159802794456482, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 39, ""train_samples"": 205, ""validation_mse"": 0.12908972799777985, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.014046730473637581, ""validation_mse"": 0.12908972799777985}",-8129.539144899914,-12058.06823826914,-12001.548672852332,0.9798345460497748,0.970084945784886,0.970225212830608,8125.52005949954,8129.539144899914
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,39,39.0,39,39,39.0,39,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-402946.5999742805,-4.019085400373874,-4.019085400373874,1.0,128,0,0.0,"{""lengthscale"": 0.7911385893821716, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 39, ""support_points"": 205, ""support_train_mse"": 0.007768972776830196, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-161.5266850380166,-9983.169827389156,-8998.053432630848,0.9996091065896036,0.9752343107547108,0.9776791166438904,157.50759963764273,161.5266850380166
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,40,40.0,40,40,40.0,40,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-261687.5384607268,-11.835488607226791,-11.835488607226791,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-11.835552690536518,-2428.4175378165164,-3105.1597793724395,0.999999999755104,0.9907649735081948,0.988178786736288,6.40833097271809e-05,11.835552690536518
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,40,40.0,40,40,40.0,40,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-261687.5384607268,-11.835488607226791,-11.835488607226791,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.015007768757641315, ""final_overestimation"": 0.2512460947036743, ""final_train_mse"": 0.38838937878608704, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 40, ""train_samples"": 205, ""validation_mse"": 0.3678351640701294, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.015007768757641315, ""validation_mse"": 0.3678351640701294}",-15215.4112274402,-15271.632459416667,-15269.981573372112,0.9418991692153672,0.9416843184235744,0.9416906273243468,15203.575738832971,15215.4112274402
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,40,40.0,40,40,40.0,40,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-261687.5384607268,-11.835488607226791,-11.835488607226791,1.0,128,0,0.0,"{""lengthscale"": 0.7962251305580139, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 40, ""support_points"": 205, ""support_train_mse"": 0.010965629480779171, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-91.916481293684,-5475.584348893003,-5990.278474647086,0.9996939685581164,0.9791201521645748,0.9771532361692868,80.08099268645721,91.916481293684
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,41,41.0,41,41,41.0,41,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-313906.8668781342,-3.9758195695612017,-3.9758195695612017,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-3.975831246643878,-1715.049602949366,-2961.446330601312,0.9999999999628004,0.9945490346469584,0.9905783903389408,1.167708267635348e-05,3.975831246643878
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,41,41.0,41,41,41.0,41,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-313906.8668781342,-3.9758195695612017,-3.9758195695612017,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.015525857917964458, ""final_overestimation"": 0.19797192513942719, ""final_train_mse"": 0.5740542411804199, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 41, ""train_samples"": 205, ""validation_mse"": 0.7461791634559631, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.015525857917964458, ""validation_mse"": 0.7461791634559631}",-15187.852105394197,-15256.746178646516,-15256.055820973765,0.9516287466017896,0.951409270849209,0.9514114701206792,15183.876285824634,15187.852105394197
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,41,41.0,41,41,41.0,41,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-313906.8668781342,-3.9758195695612017,-3.9758195695612017,1.0,128,0,0.0,"{""lengthscale"": 0.7767682075500488, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 41, ""support_points"": 205, ""support_train_mse"": 0.009409490041434765, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-137.65700232142729,-7065.548454331655,-6887.92710315273,0.9995741320435084,0.9775039579567152,0.9780698060461672,133.6811827518661,137.65700232142729
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,42,42.0,42,42,42.0,42,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-589624.8066215031,-7.520261521111338,-7.520261521111338,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-7.520289422813084,-3599.9988099296165,-3953.2302872325126,0.9999999999526784,0.9939071010441592,0.9933080150175542,2.790170174638007e-05,7.520289422813084
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,42,42.0,42,42,42.0,42,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-589624.8066215031,-7.520261521111338,-7.520261521111338,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.013732995837926865, ""final_overestimation"": 0.08131968230009079, ""final_train_mse"": 0.04366929829120636, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 42, ""train_samples"": 205, ""validation_mse"": 0.0973859652876854, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.013732995837926865, ""validation_mse"": 0.0973859652876854}",-6293.336080312612,-9808.927776726729,-9900.735456568258,0.9893391595460216,0.983376661875511,0.9832209546363146,6285.8158187915005,6293.336080312612
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,42,42.0,42,42,42.0,42,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-589624.8066215031,-7.520261521111338,-7.520261521111338,1.0,128,0,0.0,"{""lengthscale"": 0.7868568897247314, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 42, ""support_points"": 205, ""support_train_mse"": 0.0053053200244903564, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-119.61222550213655,-10911.039391994347,-9250.958597118184,0.9998098903024484,0.981507463599335,0.9843229861989602,112.09196398102522,119.61222550213655
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,43,43.0,43,43,43.0,43,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-304242.9054536583,-6.608796729768782,-6.608796729768782,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-6.608800097234293,-2692.490613066116,-3653.457860545802,0.9999999999889312,0.9911717245908858,0.9880131032888282,3.36746551088396e-06,6.608800097234293
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,43,43.0,43,43,43.0,43,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-304242.9054536583,-6.608796729768782,-6.608796729768782,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.01519641000777483, ""final_overestimation"": 0.2727317810058594, ""final_train_mse"": 0.2858290374279022, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 43, ""train_samples"": 205, ""validation_mse"": 0.1984996795654297, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.01519641000777483, ""validation_mse"": 0.1984996795654297}",-15180.841753481152,-15263.977132316037,-15260.364476555587,0.9501235285746902,0.9498502693359064,0.949862143842006,15174.232956751384,15180.841753481152
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,43,43.0,43,43,43.0,43,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-304242.9054536583,-6.608796729768782,-6.608796729768782,1.0,128,0,0.0,"{""lengthscale"": 0.7765704393386841, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 43, ""support_points"": 205, ""support_train_mse"": 0.00864306092262268, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-139.5289565922127,-6371.6111080454575,-6683.612514375913,0.999563102229014,0.9790787543062518,0.9780532310213612,132.9201598624439,139.5289565922127
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,44,44.0,44,44,44.0,44,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-300596.17755278206,-0.6376042972958618,-0.6376042972958618,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-0.6375985237205243,-2407.397215782585,-2889.931000377765,1.0000000000192073,0.9919933622039178,0.9903881029087273,-5.7735753374865695e-06,0.6375985237205243
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,44,44.0,44,44,44.0,44,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-300596.17755278206,-0.6376042972958618,-0.6376042972958618,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.014632116071879864, ""final_overestimation"": 0.21749591827392578, ""final_train_mse"": 0.10302775353193283, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 44, ""train_samples"": 205, ""validation_mse"": 0.37849700450897217, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.014632116071879864, ""validation_mse"": 0.37849700450897217}",-13229.30971821607,-14715.736975269234,-14562.812176624004,0.9559917884470746,0.9510468472902368,0.951555586703574,13228.672113918776,13229.30971821607
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,44,44.0,44,44,44.0,44,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-300596.17755278206,-0.6376042972958618,-0.6376042972958618,1.0,128,0,0.0,"{""lengthscale"": 0.8012980222702026, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 44, ""support_points"": 205, ""support_train_mse"": 0.011263849213719368, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-141.1954880633681,-5299.597078435798,-5817.5584375455,0.999532401965145,0.982371796085043,0.9806486788385316,140.55788376607222,141.1954880633681
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,45,45.0,45,45,45.0,45,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-304316.12351298705,-5.925308070800089,-5.925308070800089,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-5.925274223990611,-2903.3566360500186,-3620.644452201775,1.0000000001112248,0.9904786913318356,0.9881215970892409,-3.384680947782215e-05,5.925274223990611
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,45,45.0,45,45,45.0,45,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-304316.12351298705,-5.925308070800089,-5.925308070800089,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.014577955938875675, ""final_overestimation"": 0.21766726672649384, ""final_train_mse"": 0.2890852093696594, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 45, ""train_samples"": 205, ""validation_mse"": 0.27607670426368713, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.014577955938875675, ""validation_mse"": 0.27607670426368713}",-9824.998437360926,-12874.094714309176,-12914.22442863414,0.9677333418754565,0.9577136438997248,0.9575817728202748,9819.073129290126,9824.998437360926
37c4cda71c6478d0,synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,45,45.0,45,45,45.0,45,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-304316.12351298705,-5.925308070800089,-5.925308070800089,1.0,128,0,0.0,"{""lengthscale"": 0.7981488108634949, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 45, ""support_points"": 205, ""support_train_mse"": 0.0076301065273582935, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-99.7232124340704,-7872.710879203022,-7697.51942138025,0.9996917687776598,0.974148794166159,0.9747244944182576,93.7979043632703,99.7232124340704
